Closure1,Closure2,Closure3,Closure4,Closure5,Closure6,Closure7,Closure8,Closure9,Closure10
2.375224941342766627e+01,4.556056969096764497e+00,2.971936453342507001e+00,1.953157691712410049e+00,1.048929450617809067e+00,7.616475203341364075e-01,2.775020032532855563e+00,9.410898510177708731e-01,1.869685043621554410e+00,4.697827104429755374e-01
1.844891693682286871e+01,3.538793952491144701e+00,2.308371212127632077e+00,1.517062379723426613e+00,8.147275641226345844e-01,5.915890993396999420e-01,2.155421711312776267e+00,7.309660735415944854e-01,1.452227259296716477e+00,3.648910068457908440e-01
2.522113559505648084e+01,4.837812562351717638e+00,3.155726894113387804e+00,2.073944834604085408e+00,1.113797326863878556e+00,8.087493126072590188e-01,2.946632771544694496e+00,9.992887126822012078e-01,1.985310072509185231e+00,4.988350043847744053e-01
2.358174359556573307e+01,4.523351257472574716e+00,2.950602370545094555e+00,1.939136924927665762e+00,1.041399697509206357e+00,7.561800241354954544e-01,2.755099516711613905e+00,9.343342258162840031e-01,1.856263486279423613e+00,4.664103694125638078e-01
2.678087354735299641e+01,5.136994961619885558e+00,3.350884918829619696e+00,2.202202757698370927e+00,1.182677332497586109e+00,8.587643879401281044e-01,3.128859894028416466e+00,1.061087219914264912e+00,2.108086600770508579e+00,5.296842056564821100e-01
2.289930504625002428e+01,4.392448754115044984e+00,2.865214078826880950e+00,1.883019709310878698e+00,1.011262345877597779e+00,7.342967229028598553e-01,2.675368935731222475e+00,9.072952712513647766e-01,1.802544567846163570e+00,4.529127917377915313e-01
1.761713278491865253e+01,3.379244601349477239e+00,2.204296452750980073e+00,1.448664410930720514e+00,7.779949213188647184e-01,5.649168324009344877e-01,2.058242802313417830e+00,6.980098844257983659e-01,1.386752433680512819e+00,3.484396044298086470e-01
1.798393990701621803e+01,3.449604006720245142e+00,2.250192209339454408e+00,1.478827118446528699e+00,7.941935889215631095e-01,5.766789914336941658e-01,2.101097569210612637e+00,7.125431799414603251e-01,1.415626069105205609e+00,3.556944812639735165e-01
1.886077615470673763e+01,3.617795062123554839e+00,2.359903991274951540e+00,1.550929740465175177e+00,8.329157893987882977e-01,6.047959138425264003e-01,2.203539999409100059e+00,7.472843818942976890e-01,1.484647221143354123e+00,3.730369443665136897e-01
2.154181318182364180e+01,4.132060352083716026e+00,2.695361552997309396e+00,1.771392569064425659e+00,9.513137839209376834e-01,6.907669378110268266e-01,2.516770604591520577e+00,8.535099731006703383e-01,1.695688068001516724e+00,4.260637048839799323e-01
2.644695191271135926e+01,5.072943512674542355e+00,3.309103870589607421e+00,2.174744237969254534e+00,1.167930929717896360e+00,8.480567458728910379e-01,3.089847200565252638e+00,1.047856883034303577e+00,2.081801583500598962e+00,5.230797528374233618e-01
1.954562103784761007e+01,3.749159138353755250e+00,2.445593369054086974e+00,1.607244829948039078e+00,8.631594077832126510e-01,6.267563773749986744e-01,2.283551716902230577e+00,7.744186780119940439e-01,1.538555556851776807e+00,3.865821155978768076e-01
2.238125553465962980e+01,4.293078667243007907e+00,2.800394524209818048e+00,1.840420275015673512e+00,9.883846225880240643e-01,7.176847751649720886e-01,2.614844235628734914e+00,8.867695884330115685e-01,1.761765717522689068e+00,4.426665746548312796e-01
1.830130752029431918e+01,3.510480132643034157e+00,2.289901980089768863e+00,1.504924393874434774e+00,8.082089451282680193e-01,5.868558067525406763e-01,2.138176225181023682e+00,7.251176285631101281e-01,1.440608017953405762e+00,3.619715211761731499e-01
1.745730911193669144e+01,3.348587894001816334e+00,2.184298944659234465e+00,1.435522041516816838e+00,7.709369052725231208e-01,5.597918734086890780e-01,2.039570301596615121e+00,6.916774973757249256e-01,1.374171733394412787e+00,3.452785396826538178e-01
1.720309178840916431e+01,3.299824992081969111e+00,2.152490684409343213e+00,1.414617641593597819e+00,7.597103459322309682e-01,5.516400562598986479e-01,2.009869612911232117e+00,6.816051316405700167e-01,1.354160730673962032e+00,3.402505147065937874e-01
1.940712827830167342e+01,3.722594037452533033e+00,2.428264834250731585e+00,1.595856510726336053e+00,8.570433919206080775e-01,6.223154225392533156e-01,2.267371346975521007e+00,7.689314448586388462e-01,1.527653943422838445e+00,3.838429432852353274e-01
1.887852025766023090e+01,3.621198661610681491e+00,2.362124174529238729e+00,1.552388845687713292e+00,8.336993914837423914e-01,6.053649021425330234e-01,2.205613076375336323e+00,7.479874224743409128e-01,1.486043968176747443e+00,3.733878952442507559e-01
1.595691543959745573e+01,3.060788665883850790e+00,1.996566213683927282e+00,1.312144024103891971e+00,7.046776182869489702e-01,5.116797514714641615e-01,1.864276483105758775e+00,6.322302747993442384e-01,1.256066556916633825e+00,3.156030763673963735e-01
2.358518578940784849e+01,4.524011524673815288e+00,2.951033065810237499e+00,1.939419978008747769e+00,1.041551709153783145e+00,7.562904026667547353e-01,2.755501674701009929e+00,9.344706092650122420e-01,1.856534442441589050e+00,4.664784506761474048e-01
1.816125551851562392e+01,3.483615944429387934e+00,2.272378349287273114e+00,1.493407857492868418e+00,8.020240711516331000e-01,5.823648527373695982e-01,2.121813686047676839e+00,7.195686165434677095e-01,1.429583667017327420e+00,3.592015094668246089e-01
3.073820178665706493e+01,5.896073084700391931e+00,3.846034992724546964e+00,2.527615561963466817e+00,1.357437965215636311e+00,9.856613899104031962e-01,3.591202005220991644e+00,1.217880851470260151e+00,2.419592146748197337e+00,6.079540298745542692e-01
2.344106200458728395e+01,4.496366304096385491e+00,2.932999964083890188e+00,1.927568617155242414e+00,1.035187020075226672e+00,7.516688815038918836e-01,2.738663421486330574e+00,9.287602687905547327e-01,1.845189576520940511e+00,4.636279054038319747e-01
2.246685624491031774e+01,4.309498236847089103e+00,2.811105083315105002e+00,1.847459258260252035e+00,9.921648584895969014e-01,7.204296759769525105e-01,2.624845127822566848e+00,8.901611812987926253e-01,1.768503873766055445e+00,4.443596241415327941e-01
1.973353653975455657e+01,3.785204302631140827e+00,2.469105791837492347e+00,1.622697202544550521e+00,8.714579946137460675e-01,6.327821382858308530e-01,2.305506238898805904e+00,7.818640937541159186e-01,1.553347537066561257e+00,3.902987932179000641e-01
2.287081061639511148e+01,4.386983071961693348e+00,2.861648789774504209e+00,1.880676600080532168e+00,1.010003995725864856e+00,7.333830110491075249e-01,2.672039877826572596e+00,9.061662910743614185e-01,1.800301596732188036e+00,4.523492160420007346e-01
2.140987239439700218e+01,4.106752023024008658e+00,2.678852816118928448e+00,1.760543021329917135e+00,9.454871114546545829e-01,6.865360806898641588e-01,2.501355713907099432e+00,8.482823361800041484e-01,1.685302200431610498e+00,4.234541204334130171e-01
2.310275788159993837e+01,4.431474224597619305e+00,2.890670568752861769e+00,1.899749723523331824e+00,1.020247081053440752e+00,7.408207091094718422e-01,2.699138713656021871e+00,9.153562929750737043e-01,1.818559586748798029e+00,4.569367737520573791e-01
2.984714366207564851e+01,5.725154048456421840e+00,3.734543736616675158e+00,2.454343468887298929e+00,1.318087708622366794e+00,9.570884240725927583e-01,3.487098006360710212e+00,1.182576163349376763e+00,2.349451503665124896e+00,5.903302800712432186e-01
2.407430408956756906e+01,4.617832147780594809e+00,3.012232680252641348e+00,1.979640386336650515e+00,1.063151793463423589e+00,7.719746325677802057e-01,2.812646286884743052e+00,9.538500061471933966e-01,1.895035939897793176e+00,4.761524532001523702e-01
2.855944332778675587e+01,5.478152765334643348e+00,3.573423688664878473e+00,2.348455316200793508e+00,1.261221229128326238e+00,9.157965973713237950e-01,3.336653551128153872e+00,1.131556081223328292e+00,2.248088722659408845e+00,5.648615616037377940e-01
2.095991610617721435e+01,4.020443292972793792e+00,2.622553243303939130e+00,1.723542922098304508e+00,9.256164712475174472e-01,6.721076328735654526e-01,2.448786473333693259e+00,8.304545806325283053e-01,1.649883384818617849e+00,4.145546818589236349e-01
1.745429494402371162e+01,3.348009728941028662e+00,2.183921804989590765e+00,1.435274185192100926e+00,7.708037957956899167e-01,5.596952200990662485e-01,2.039218150682638342e+00,6.915580727779616632e-01,1.373934469774964917e+00,3.452189241091035421e-01
3.087296943102851898e+01,5.921923649615739471e+00,3.862897432490451255e+00,2.538697563361164811e+00,1.363389475268898865e+00,9.899828939654576887e-01,3.606947162926209316e+00,1.223220491525229159e+00,2.430200533543890984e+00,6.106195251777927213e-01
2.104138711031417586e+01,4.036070719652123273e+00,2.632747084016481054e+00,1.730242317831816701e+00,9.292143340908719518e-01,6.747201091573892251e-01,2.458304884184617567e+00,8.336825500686430024e-01,1.656296466597626083e+00,4.161660521539969904e-01
3.183507145822218831e+01,6.106470029610377992e+00,3.983277866220451546e+00,2.617811627124873031e+00,1.405877120681211734e+00,1.020833977185653385e+00,3.719351354728504866e+00,1.261340016024821375e+00,2.505933477374678642e+00,6.296484133555250162e-01
2.642067262939016814e+01,5.067902730648622622e+00,3.305815745801485850e+00,2.172583281191727611e+00,1.166770403245774634e+00,8.472140656437744388e-01,3.086776942402011947e+00,1.046815669362489931e+00,2.079732980138976561e+00,5.225599893096731785e-01
2.233464599477420265e+01,4.284138220579401413e+00,2.794562630638477874e+00,1.836587552491172337e+00,9.863262862083995719e-01,7.161901781750303897e-01,2.609398755302307915e+00,8.849228679736856895e-01,1.758096795135716484e+00,4.417447101358649153e-01
2.556565732900043741e+01,4.903897277934625265e+00,3.198834251326384326e+00,2.102275005060881163e+00,1.129011843469090337e+00,8.197968609801420392e-01,2.986883894572938569e+00,1.012939036978914187e+00,2.012429488525144361e+00,5.056491107526204232e-01
2.755921465792381397e+01,5.286293092480113032e+00,3.448272761108372553e+00,2.266206082201521532e+00,1.217049862833292639e+00,8.837229325613902287e-01,3.219794951857374965e+00,1.091925937841081717e+00,2.169354597242765248e+00,5.450785874772811068e-01
2.734478338206086079e+01,5.245161783534047828e+00,3.421442623280938289e+00,2.248573306100801084e+00,1.207580305804346388e+00,8.768469080341816380e-01,3.194742542051300926e+00,1.083429938412019844e+00,2.152475398039888521e+00,5.408374689109824995e-01
1.709691522057022084e+01,3.279458647680755234e+00,2.139205626351938783e+00,1.405886696724139906e+00,7.550214540705270094e-01,5.482353631630670909e-01,1.997464804524027970e+00,6.773983010086620515e-01,1.345802922644238730e+00,3.381505066207611820e-01
1.755169377554125276e+01,3.366692364736630694e+00,2.196108572350508492e+00,1.443283333026105231e+00,7.751050516917632471e-01,5.628184433869978243e-01,2.050597439603950800e+00,6.954171199884682242e-01,1.381601328411587781e+00,3.471453221637830766e-01
2.078271321867312693e+01,3.986452977508159190e+00,2.600381207643466475e+00,1.708971452394614010e+00,9.177909670520085772e-01,6.664253862149717156e-01,2.428083526253299596e+00,8.234336102773220922e-01,1.635934660102648541e+00,4.110498831621344773e-01
2.237016338912195934e+01,4.290951018358073910e+00,2.799006649272358871e+00,1.839508163114294881e+00,9.878947793768618757e-01,7.173290907412822603e-01,2.613548319375286866e+00,8.863301056114135656e-01,1.760892586803468163e+00,4.424471891934960710e-01
2.421603436367751883e+01,4.645018255161463827e+00,3.029966300375856569e+00,1.991294927774307721e+00,1.069410782074162292e+00,7.765194026210576750e-01,2.829204901735307587e+00,9.594655131345627419e-01,1.906192397929172611e+00,4.789556585372249375e-01
2.072350349273060388e+01,3.975095615945333449e+00,2.592972749612476147e+00,1.704102611147795487e+00,9.151761904797731662e-01,6.645267474730640611e-01,2.421165942459388098e+00,8.210876567974570994e-01,1.631273899889804202e+00,4.098788064757243887e-01
1.568432667875186759e+01,3.008501831827372186e+00,1.962459276651239648e+00,1.289728932983346121e+00,6.926397529807388764e-01,5.029388297105287231e-01,1.832429424798844408e+00,6.214300128170719972e-01,1.234609425832273955e+00,3.102116928113640704e-01
2.213225680925021877e+01,4.245316774950126160e+00,2.769239227041975226e+00,1.819945002661677025e+00,9.773885231575181187e-01,7.097002993170876683e-01,2.585753245589885729e+00,8.769039892082624021e-01,1.742165502626173312e+00,4.377417654679778836e-01
2.537393489505292266e+01,4.867121883902893131e+00,3.174845496389765653e+00,2.086509586804254024e+00,1.120545137692668725e+00,8.136490257218108590e-01,2.964484601536316433e+00,1.005342786465544869e+00,1.997337841370423250e+00,5.018571379122851450e-01
2.644409499910759465e+01,5.072395511476510244e+00,3.308746406943310792e+00,2.174509312734064892e+00,1.167804764790747907e+00,8.479651351321886299e-01,3.089513421968385298e+00,1.047743689022614832e+00,2.081576698331077058e+00,5.230232475105840440e-01
2.720174181615730902e+01,5.217724149655170507e+00,3.403544931291747844e+00,2.236810936574605169e+00,1.201263408885358208e+00,8.722600896626314659e-01,3.178030726510881809e+00,1.077762476623351340e+00,2.141215720199233896e+00,5.380083282529112276e-01
2.657103429908028858e+01,5.096744476167235582e+00,3.324629346128740615e+00,2.184947586002704778e+00,1.173410565229458857e+00,8.520356128951281915e-01,3.104343979454060154e+00,1.052773161592571505e+00,2.091568868187316355e+00,5.255339102846618982e-01
2.343152731902988251e+01,4.494537400659669224e+00,2.931806962146011220e+00,1.926784575858338178e+00,1.034765956271564979e+00,7.513631391093272827e-01,2.737549466215603911e+00,9.283824942204694786e-01,1.844439043016849133e+00,4.634393240890094523e-01
1.924278486811474664e+01,3.691070373050288733e+00,2.407701806172849679e+00,1.582342481376872501e+00,8.497857785485213311e-01,6.170455321523088399e-01,2.248170796848859343e+00,7.624199809245688630e-01,1.514717466936087220e+00,3.805924851354732241e-01
1.604130007453790441e+01,3.076974973016840753e+00,2.007124614630144244e+00,1.319083008952337766e+00,7.084041507609063482e-01,5.143856572085586665e-01,1.874135298930812654e+00,6.355736854440389161e-01,1.262708988423370648e+00,3.172720737676869573e-01
2.305221842599884852e+01,4.421779957966370134e+00,2.884346955026068748e+00,1.895593842338183066e+00,1.018015194612899910e+00,7.392000941366496658e-01,2.693234093875166657e+00,9.133538649980729174e-01,1.814581316623497198e+00,4.559371815861394950e-01
2.196533509260642347e+01,4.213298550605505177e+00,2.748353595289230622e+00,1.806218958062618674e+00,9.700170485031480716e-01,7.043477320987679979e-01,2.566251467064040614e+00,8.702903699794606318e-01,1.729026071845015444e+00,4.344403124092884871e-01
2.302468891757154523e+01,4.416499362998588474e+00,2.880902399177331041e+00,1.893330079012110367e+00,1.016799456614876584e+00,7.383173237739478756e-01,2.690017769558179950e+00,9.122631160532678196e-01,1.812414300385629451e+00,4.553926905419004578e-01
1.835219277401936822e+01,3.520240728821650844e+00,2.296268860878649232e+00,1.509108710188140634e+00,8.104561024524155055e-01,5.884875102028818139e-01,2.144121245207955884e+00,7.271337574363626599e-01,1.444613507967198895e+00,3.629779526934768796e-01
1.953210267155645496e+01,3.746566101968880957e+00,2.443901919757178742e+00,1.606133208869909845e+00,8.625624195872643174e-01,6.263228929506222675e-01,2.281972340708754210e+00,7.738830656959767573e-01,1.537491443435449634e+00,3.863147432473056919e-01
2.504438480013467938e+01,4.803908965392110986e+00,3.133611425323790556e+00,2.059410540668006995e+00,1.105991787650031144e+00,8.030815628995964239e-01,2.925982643292131868e+00,9.922856547248272152e-01,1.971396934769619858e+00,4.953391473791479704e-01
1.909271888895381508e+01,3.662285345650148738e+00,2.388925203329383073e+00,1.570002491325369176e+00,8.431586746335248961e-01,6.122334666116944213e-01,2.230638305878222205e+00,7.564742042735558281e-01,1.502904854500525467e+00,3.776244124612428421e-01
2.350255873255680328e+01,4.508162348806313169e+00,2.940694577104860041e+00,1.932625519563015981e+00,1.037902793556764403e+00,7.536408560125532619e-01,2.745848200034258113e+00,9.311968357680888708e-01,1.850030360672156871e+00,4.648442154486634448e-01
